TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
4.07844,69.7783,0.971843,0.293408,0.269416,0.308803,0.196808,2,59,1059
4.09511,69.4956,0.955158,0.267879,0.291763,0.345942,0.199561,2,60,1060
3.98576,70.2685,0.953942,0.282353,0.286478,0.32218,0.198371,2,61,1061
4.00033,70.5752,0.958995,0.285235,0.290103,0.291664,0.200993,2,62,1062
4.13039,67.6104,1.04199,0.297928,0.291794,0.360513,0.194902,2,63,1063
4.10823,66.2271,1.06956,0.276848,0.276126,0.337248,0.201804,2,64,1064
4.03601,65.1475,0.978395,0.269731,0.28049,0.398036,0.194756,2,65,1065
4.03797,67.787,0.959086,0.282727,0.307281,0.306159,0.202388,2,66,1066
4.04208,66.6249,0.950113,0.291906,0.296365,0.397231,0.196687,2,67,1067
4.04045,67.4434,0.970397,0.290538,0.295381,0.346551,0.197058,2,68,1068
3.99448,67.5594,0.969086,0.305311,0.33391,0.359784,0.200135,2,69,1069
3.98428,66.5913,0.969192,0.306105,0.324085,0.336527,0.201403,2,70,1070
3.98938,65.8725,0.96414,0.304129,0.310672,0.302388,0.195675,2,71,1071
4.08398,68.5525,0.972069,0.312124,0.277756,0.306279,0.201571,2,72,1072
4.11687,68.9141,0.991243,0.321145,0.267129,0.307737,0.198406,2,73,1073
4.05682,67.9384,0.974178,0.314085,0.267356,0.2971,0.199693,2,74,1074
4.07963,68.1711,0.964079,0.307577,0.275387,0.293176,0.197816,2,75,1075
4.05037,69.4398,1.04775,0.302131,0.282507,0.312966,0.201743,2,76,1076
4.01933,68.6254,1.00958,0.286233,0.285873,0.310111,0.197189,2,77,1077
3.98996,68.797,0.98004,0.289888,0.28645,0.328759,0.200559,2,78,1078
3.98014,69.0416,0.990144,0.29575,0.277476,0.306895,0.196798,2,79,1079
4.0259,67.8937,0.978857,0.285435,0.275563,0.317351,0.197349,2,80,1080
4.00004,69.2056,0.941141,0.288991,0.269864,0.284115,0.196959,2,81,1081
3.95593,68.2928,0.967655,0.270678,0.280861,0.316196,0.200989,2,82,1082
3.97224,67.4208,0.922599,0.284079,0.298171,0.322604,0.197331,2,83,1083
4.06333,68.4152,0.972239,0.296254,0.28267,0.251341,0.202197,2,84,1084
4.02083,67.9974,0.966205,0.303822,0.271081,0.229529,0.201402,2,85,1085
3.97915,67.8417,1.02935,0.284485,0.27764,0.298016,0.197061,2,86,1086
3.97788,68.0814,1.01007,0.289566,0.295126,0.268554,0.198148,2,87,1087
3.93269,67.5408,0.956941,0.290282,0.258326,0.290397,0.199172,2,88,1088
4.05511,67.1848,0.989719,0.30401,0.265153,0.274023,0.200474,2,89,1089
4.01747,67.9004,0.980377,0.320328,0.2805,0.305569,0.198531,2,90,1090
4.05005,67.8858,0.976272,0.30972,0.297145,0.307736,0.194905,2,91,1091
4.0207,69.9287,0.991031,0.302181,0.273068,0.321862,0.199959,2,92,1092
3.9925,71.3437,1.00447,0.305727,0.285624,0.336363,0.197634,2,93,1093
3.98305,72.2446,0.968855,0.278028,0.282254,0.296482,0.199534,2,94,1094
3.91972,72.5169,0.97441,0.284896,0.285223,0.296879,0.20008600000000001,2,95,1095
3.98702,71.8531,0.985782,0.285411,0.278694,0.345276,0.197109,2,96,1096
4.03607,72.3036,0.937655,0.278687,0.287679,0.303593,0.201178,2,97,1097
4.13694,71.5756,0.941062,0.299909,0.288698,0.300606,0.198489,2,98,1098
4.11126,70.219,0.966553,0.280682,0.292143,0.291644,0.198841,2,99,1099
4.14189,73.181,1.02051,0.294943,0.317252,0.372523,0.200038,2,100,1100
4.18329,72.305,1.00048,0.275753,0.281141,0.320121,0.195648,2,101,1101
4.18987,71.2242,0.962891,0.286572,0.286781,0.265851,0.202262,2,102,1102
4.14069,69.9767,0.909862,0.28613,0.280456,0.290792,0.197944,2,103,1103
4.13532,70.6086,0.941891,0.284926,0.26908,0.341706,0.20113,2,104,1104
4.23981,67.2452,1.06239,0.299388,0.28042,0.313402,0.197911,2,105,1105
4.26659,66.464,0.953745,0.277447,0.282791,0.379352,0.199907,2,106,1106
4.27456,64.9712,1.01218,0.273048,0.305136,0.360616,0.197655,2,107,1107
4.1707,65.2393,1.00661,0.292751,0.286333,0.35875,0.195979,2,108,1108
4.15346,65.8346,0.947155,0.308976,0.277559,0.338293,0.202909,2,109,1109
4.12303,67.0126,0.95386,0.294296,0.31665,0.282044,0.195177,2,110,1110
4.13354,66.7201,0.996473,0.301842,0.29543,0.389869,0.201156,2,111,1111
4.11317,67.0984,0.927654,0.323535,0.262131,0.231814,0.199286,2,112,1112
4.02393,68.2961,0.974444,0.303638,0.305947,0.38505,0.198283,2,113,1113
4.08282,66.5012,0.987308,0.330559,0.298559,0.297044,0.198387,2,114,1114
4.05272,67.9362,0.991547,0.289247,0.293182,0.304274,0.201341,2,115,1115
4.08216,67.2586,0.934061,0.280172,0.297354,0.350177,0.199026,2,116,1116
4.085,67.7439,0.960585,0.280757,0.284342,0.263479,0.197798,2,117,1117
4.11875,68.0602,0.935565,0.300238,0.291682,0.321881,0.1962,2,118,1118
4.06223,69.0148,0.985772,0.293588,0.278737,0.327631,0.192796,2,119,1119
4.11796,69.937,1.00054,0.312375,0.298682,0.291086,0.2027,2,120,1120
4.16113,68.5518,0.984485,0.305776,0.277008,0.37705,0.197091,2,121,1121
4.09355,67.8056,0.995859,0.297489,0.268931,0.407077,0.197073,2,122,1122
4.15074,67.9853,0.964759,0.29695,0.282855,0.357683,0.201935,2,123,1123
3.84091,72.6542,0.992658,0.301685,0.261736,0.388226,0.200935,2,124,1124
3.82452,72.1558,0.984167,0.289521,0.251638,0.35661,0.199142,2,125,1125
3.83762,72.2986,0.975684,0.311217,0.261524,0.402211,0.198102,2,126,1126
3.86757,71.1009,1.07205,0.29847,0.277552,0.392831,0.19857,2,127,1127
3.89604,71.8914,1.08944,0.292449,0.278327,0.411893,0.199384,2,128,1128
3.81796,70.4953,0.988485,0.288616,0.274912,0.362719,0.197432,2,129,1129
3.70561,70.5901,1.00324,0.284033,0.296119,0.367304,0.200309,2,130,1130
3.70157,67.6615,0.95764,0.291909,0.314738,0.31862,0.199476,2,131,1131
3.7107,67.3478,0.994518,0.281441,0.272284,0.337683,0.197773,2,132,1132
3.7817,68.9874,0.98106,0.283314,0.269473,0.330745,0.201016,2,133,1133
3.77049,69.6845,1.01776,0.278403,0.25909,0.292247,0.197965,2,134,1134
3.84691,70.2458,0.951727,0.282221,0.268506,0.362355,0.199816,2,135,1135
3.82469,68.4207,0.980241,0.285435,0.283206,0.287893,0.195105,2,136,1136
3.92018,67.5778,0.933065,0.291704,0.252622,0.349456,0.201381,2,137,1137
3.97656,66.6705,0.948255,0.305648,0.255137,0.341895,0.197243,2,138,1138
3.96544,66.8841,0.929528,0.308283,0.254481,0.355849,0.196547,2,139,1139
4.00834,68.6631,0.982909,0.314558,0.256194,0.319325,0.199829,2,140,1140
3.9571,67.6814,0.942989,0.291349,0.269749,0.359449,0.197618,2,141,1141
3.95071,66.9579,0.982501,0.286452,0.243128,0.312403,0.201842,2,142,1142
4.00842,70.2157,1.01737,0.289982,0.26758,0.315222,0.199788,2,143,1143
4.00656,72.0237,1.04678,0.286268,0.279962,0.32936,0.197572,2,144,1144
4.01362,70.9625,1.0122,0.305452,0.270642,0.335819,0.200887,2,145,1145
3.9651,72.0151,1.03363,0.295701,0.296642,0.303274,0.198587,2,146,1146
4.01647,68.0228,0.943406,0.292555,0.269419,0.388454,0.199341,2,147,1147
4.01359,67.083,0.930823,0.287989,0.252911,0.387807,0.198612,2,148,1148
4.06903,67.3949,0.963702,0.296094,0.261145,0.360992,0.200951,2,149,1149
4.05537,67.872,0.937645,0.30122,0.275003,0.320104,0.198141,2,150,1150
4.08999,68.6507,0.996992,0.297985,0.29555,0.288051,0.199047,2,151,1151
4.17193,68.9099,1.03328,0.300079,0.288905,0.318425,0.198926,2,152,1152
4.12024,68.539,1.0205,0.292433,0.303476,0.301435,0.19648,2,153,1153
4.15045,67.4513,0.928868,0.289696,0.289934,0.338362,0.201828,2,154,1154
4.16491,68.7491,0.964585,0.290035,0.282493,0.352927,0.193434,2,155,1155
4.17738,67.9966,0.940707,0.281886,0.285604,0.346475,0.198843,2,156,1156
4.25262,68.2256,0.986347,0.322736,0.266409,0.366753,0.196723,2,157,1157
4.22866,71.2611,1.12385,0.322654,0.243932,0.363741,0.202116,2,158,1158
4.1471,71.0767,0.975029,0.320658,0.264127,0.321255,0.197397,2,159,1159
4.13121,69.7645,0.997446,0.327869,0.277539,0.334959,0.199969,2,160,1160
4.12295,69.591,0.980243,0.326647,0.291163,0.312196,0.199693,2,161,1161
4.07504,69.1843,0.969442,0.312423,0.289758,0.316264,0.195414,2,162,1162
4.18814,69.6083,0.942261,0.319032,0.274628,0.344117,0.200608,2,163,1163
4.14468,69.7663,0.984102,0.32569,0.272063,0.343584,0.196852,2,164,1164
4.14381,70.4911,0.887139,0.354718,0.274332,0.31613,0.200421,2,165,1165
4.1091,71.0532,0.95375,0.33575700000000003,0.3073,0.325423,0.196879,2,166,1166
4.10661,68.558,0.948026,0.327246,0.273905,0.327812,0.19984,2,167,1167
4.10472,69.851,0.958461,0.316481,0.290585,0.330425,0.198385,2,168,1168
4.08109,70.3038,1.00731,0.303637,0.285917,0.300171,0.196843,2,169,1169
3.9704,68.5583,0.929424,0.309322,0.280815,0.306998,0.199528,2,170,1170
4.09755,70.0621,0.970233,0.314384,0.259229,0.299213,0.19709,2,171,1171
4.10392,70.5647,0.972236,0.316229,0.25684,0.295879,0.197391,2,172,1172
4.12565,70.2628,1.01529,0.314255,0.269212,0.287182,0.20116,2,173,1173
4.13629,68.5254,0.963582,0.343147,0.266941,0.289567,0.19589,2,174,1174
4.01069,69.2922,0.946463,0.326282,0.263241,0.329367,0.201877,2,175,1175
3.92688,70.0889,1.04193,0.281289,0.2702,0.280553,0.19499,2,176,1176
4.02192,70.511,1.01004,0.28474,0.287469,0.405464,0.202347,2,177,1177
3.98814,69.9552,1.04963,0.266904,0.276308,0.289121,0.193452,2,178,1178
4.021,71.8839,0.950805,0.279975,0.295361,0.332535,0.202279,2,179,1179
3.99735,71.7605,1.06712,0.298097,0.298736,0.367748,0.203117,2,180,1180
4.02236,72.1782,0.975646,0.295218,0.278599,0.344431,0.194965,2,181,1181
3.97857,70.7198,0.981263,0.299016,0.281339,0.349495,0.196609,2,182,1182
3.96859,71.3654,0.999184,0.288307,0.285162,0.330707,0.196729,2,183,1183
3.94504,71.7743,1.02556,0.28879,0.318319,0.292357,0.201951,2,184,1184
3.93804,69.3704,0.992113,0.288643,0.288167,0.3261,0.195302,2,185,1185
3.9168,71.1838,1.01301,0.277668,0.288073,0.323517,0.203127,2,186,1186
3.80089,70.2947,1.00088,0.269739,0.291216,0.302901,0.194727,2,187,1187
3.82472,70.382,1.01128,0.282081,0.283692,0.288959,0.194722,2,188,1188
3.81355,71.1115,0.985865,0.295345,0.281345,0.370718,0.200903,2,189,1189
3.7935,71.4405,1.0238,0.283329,0.279656,0.341616,0.197233,2,190,1190
3.86204,70.5811,1.0277,0.274913,0.25335,0.324105,0.201605,2,191,1191
3.83773,68.7683,1.03164,0.277599,0.267452,0.321199,0.198918,2,192,1192
3.77819,71.1173,0.924618,0.287671,0.286939,0.301713,0.197869,2,193,1193
3.85283,71.0741,0.932853,0.286085,0.279923,0.326853,0.19895,2,194,1194
3.86788,71.0235,0.971092,0.296369,0.280111,0.307786,0.19749,2,195,1195
3.92141,69.4764,0.99329,0.297142,0.263368,0.401941,0.199292,2,196,1196
4.06964,69.5678,0.908743,0.30109,0.288981,0.335221,0.195863,2,197,1197
4.11968,71.0553,1.0076,0.298209,0.314104,0.362881,0.201705,2,198,1198
4.11343,71.6579,0.991982,0.299196,0.334024,0.370329,0.202213,2,199,1199
4.03125,70.6182,0.989611,0.286762,0.335554,0.321364,0.19712,2,200,1200
4.08321,71.1014,1.04202,0.302794,0.308308,0.363364,0.200141,2,201,1201
4.02463,68.7981,0.972252,0.279228,0.281043,0.305521,0.197321,2,202,1202
3.9645,70.756,0.928559,0.283781,0.254455,0.34605,0.201888,2,203,1203
3.93408,70.4255,0.933921,0.303432,0.25159,0.328556,0.199132,2,204,1204
3.94742,70.6814,0.990903,0.294946,0.250939,0.319257,0.201443,2,205,1205
3.92419,72.5025,0.982346,0.301179,0.28432,0.346739,0.195896,2,206,1206
4.09432,71.6761,0.921774,0.291327,0.292626,0.330509,0.200901,2,207,1207
4.06203,72.2458,0.946643,0.28417,0.298786,0.354556,0.195964,2,208,1208
3.96374,74.3711,0.982577,0.288309,0.296912,0.281372,0.202154,2,209,1209
4.00562,73.3214,0.965426,0.27546,0.297614,0.363372,0.197415,2,210,1210
3.95014,71.0647,1.01909,0.284751,0.285946,0.305057,0.198586,2,211,1211
3.99746,70.0146,1.01271,0.281061,0.282415,0.306234,0.198904,2,212,1212
4.03973,68.804,0.950404,0.313069,0.27534,0.321204,0.196312,2,213,1213
4.00983,68.4914,0.956322,0.304478,0.277187,0.328194,0.201074,2,214,1214
4.05642,68.4893,0.959255,0.316608,0.273877,0.301684,0.200989,2,215,1215
3.95477,66.3499,0.968402,0.325234,0.268206,0.32676500000000003,0.196769,2,216,1216
3.98918,67.3222,0.968785,0.306497,0.274556,0.327536,0.201431,2,217,1217
4.03811,68.4237,1.01929,0.32655,0.275149,0.310961,0.199039,2,218,1218
3.95662,69.2345,1.02978,0.302531,0.256029,0.319588,0.198376,2,219,1219
4.02408,66.593,0.955789,0.288077,0.261005,0.354146,0.198289,2,220,1220
4.02859,67.8362,0.987891,0.293262,0.294794,0.308041,0.196734,2,221,1221
4.05719,69.8219,0.982764,0.307344,0.286959,0.327658,0.202388,2,222,1222
3.95638,67.938,0.968685,0.298102,0.280117,0.318095,0.193575,2,223,1223
3.95305,70.6836,0.94568700000000006,0.313139,0.271947,0.288748,0.200329,2,224,1224
3.94576,70.7638,0.936157,0.322557,0.271613,0.311278,0.202021,2,225,1225
4.02894,70.0163,0.969389,0.311143,0.27637,0.352248,0.200345,2,226,1226
4.01116,69.7888,0.952241,0.29862,0.263508,0.313888,0.198183,2,227,1227
4.06047,71.3979,0.973619,0.304111,0.277159,0.304084,0.198984,2,228,1228
3.98378,69.5353,0.987933,0.295022,0.273578,0.39002,0.19561,2,229,1229
4.07233,66.7925,0.981496,0.294449,0.289349,0.355566,0.199514,2,230,1230
4.08482,67.2214,1.00002,0.291262,0.288176,0.343771,0.196356,2,231,1231
4.06599,66.5536,0.948203,0.291117,0.28535,0.285835,0.201581,2,232,1232
4.05312,66.548,0.965232,0.291337,0.273579,0.29611,0.200353,2,233,1233
4.04238,65.4097,0.893797,0.291467,0.291807,0.308914,0.1976,2,234,1234
4.03167,66.4712,0.9098,0.296084,0.283802,0.298671,0.200185,2,235,1235
3.96508,67.9961,0.969123,0.28239,0.316713,0.353913,0.19908,2,236,1236
3.9805,68.7925,0.967126,0.282761,0.321176,0.282955,0.199727,2,237,1237
3.99567,69.1905,0.972075,0.291884,0.312879,0.29299,0.20316,2,238,1238
3.95051,69.1295,0.99414,0.271641,0.301506,0.268877,0.194347,2,239,1239
3.95602,69.8157,0.989368,0.277822,0.303969,0.258183,0.195477,2,240,1240
3.92892,68.169,0.937159,0.270525,0.306164,0.279535,0.194498,2,241,1241
3.93317,70.1983,0.951078,0.279114,0.274777,0.355555,0.200909,2,242,1242
3.94626,69.3504,1.01092,0.269965,0.266567,0.36148,0.195335,2,243,1243
3.95267,71.1178,0.985247,0.277676,0.289975,0.267588,0.201554,2,244,1244
3.95576,70.394,0.975227,0.283805,0.307265,0.302694,0.201954,2,245,1245
3.94777,72.4918,1.00768,0.289095,0.29844,0.2908,0.195859,2,246,1246
4.01115,72.0648,0.9653,0.295298,0.300052,0.27491,0.200116,2,247,1247
3.8613,69.6936,0.974884,0.294293,0.271981,0.316051,0.196768,2,248,1248
3.87939,69.7637,0.944983,0.293941,0.252292,0.329254,0.194613,2,249,1249
3.89511,69.2128,0.986773,0.283248,0.264858,0.325894,0.200908,2,250,1250
3.93832,68.4269,0.973396,0.27836,0.257658,0.361079,0.198452,2,251,1251
3.92127,68.4783,0.938969,0.268511,0.268219,0.359436,0.19801,2,252,1252
3.92512,68.6497,0.988881,0.274309,0.256631,0.306751,0.197586,2,253,1253
3.91927,68.8638,1.01005,0.275342,0.257315,0.295619,0.19521,2,254,1254
3.90453,68.3359,1.03236,0.282417,0.258475,0.373051,0.199562,2,255,1255
3.90003,68.7819,1.00261,0.299374,0.258571,0.392875,0.200881,2,256,1256
3.88921,69.0293,0.970995,0.303719,0.273928,0.355331,0.199754,2,257,1257
3.80847,69.5047,1.02121,0.302821,0.267951,0.336224,0.199098,2,258,1258
3.948,71.5115,0.889514,0.312452,0.291123,0.318451,0.198798,2,259,1259
3.92062,73.0068,0.954713,0.319509,0.286274,0.335458,0.199307,2,260,1260
3.89611,72.5692,1.00654,0.310168,0.270713,0.346388,0.196999,2,261,1261
3.88307,70.6791,1.02669,0.301571,0.266697,0.380591,0.19826,2,262,1262
3.96442,72.086,0.941178,0.286903,0.296619,0.277078,0.205393,2,263,1263
3.85504,69.5158,0.941399,0.288111,0.264255,0.304467,0.198557,2,264,1264
3.90257,71.8616,0.980057,0.293004,0.273768,0.318904,0.198935,2,265,1265
3.95255,72.9332,0.975981,0.307722,0.277179,0.305982,0.200659,2,266,1266
3.95771,71.7533,0.960031,0.301005,0.281686,0.298258,0.199749,2,267,1267
3.97471,72.2351,0.968831,0.312177,0.287152,0.273762,0.201791,2,268,1268
3.88354,72.0842,0.966373,0.308864,0.277778,0.350316,0.193065,2,269,1269
3.94085,71.1791,0.92913,0.278973,0.298937,0.302094,0.200673,2,270,1270
3.94916,72.4219,0.978687,0.298009,0.290339,0.303263,0.196616,2,271,1271
3.92315,73.5063,0.953159,0.302094,0.287901,0.299204,0.19814,2,272,1272
3.90995,71.1497,0.980276,0.285999,0.264854,0.315102,0.198534,2,273,1273
3.94082,71.9883,0.998262,0.284049,0.264121,0.317173,0.198414,2,274,1274
3.95002,70.8794,0.949064,0.301227,0.275584,0.295289,0.196097,2,275,1275
3.99826,72.3186,1.03433,0.293592,0.275306,0.32802,0.202243,2,276,1276
3.99495,70.6683,0.931151,0.272297,0.27009,0.378677,0.194622,2,277,1277
3.96777,69.4368,0.932049,0.262319,0.27681,0.337285,0.19923,2,278,1278
3.9808,70.4582,0.944131,0.269448,0.282611,0.330992,0.199835,2,279,1279
4.01191,70.6994,0.988208,0.288604,0.295895,0.307862,0.198537,2,280,1280
3.96643,70.3421,0.985567,0.293709,0.289932,0.285959,0.200441,2,281,1281
3.96382,70.5468,0.997793,0.301883,0.2845,0.283684,0.200041,2,282,1282
3.99924,69.415,0.984032,0.297407,0.304312,0.291319,0.195382,2,283,1283
3.89151,70.5404,0.985378,0.296465,0.292114,0.318113,0.200639,2,284,1284
3.92079,68.5506,0.956884,0.301965,0.280762,0.322385,0.194787,2,285,1285
3.96485,68.9552,0.966043,0.284759,0.265797,0.285664,0.200365,2,286,1286
3.94249,69.7272,0.96684,0.293224,0.268176,0.300502,0.199067,2,287,1287
3.90218,69.7723,0.984457,0.277621,0.265003,0.309853,0.19682,2,288,1288
3.8947600000000002,70.9362,1.05163,0.276447,0.268348,0.263302,0.195751,2,289,1289
3.86963,70.2843,0.991463,0.278963,0.259921,0.319462,0.199899,2,290,1290
3.79843,70.8879,1.00173,0.276552,0.281783,0.316129,0.198577,2,291,1291
3.8734,72.1563,1.00026,0.296879,0.282509,0.310925,0.196612,2,292,1292
3.84808,70.7389,0.965608,0.297946,0.26949,0.293723,0.194731,2,293,1293
3.80361,71.3598,1.00378,0.315478,0.284053,0.291574,0.200156,2,294,1294
3.83075,71.9659,1.05603,0.304794,0.306749,0.35095,0.203943,2,295,1295
3.77489,70.4315,0.972857,0.299607,0.308965,0.268381,0.198598,2,296,1296
3.80179,70.5477,1.03119,0.303569,0.303757,0.330892,0.201042,2,297,1297
3.77246,70.2682,1.0501,0.30674,0.278718,0.338255,0.19922,2,298,1298
3.78532,71.4618,1.03094,0.273987,0.270049,0.327422,0.200701,2,299,1299
3.80985,71.4746,1.03285,0.274438,0.247534,0.280737,0.194326,2,300,1300
3.83236,71.188,1.01165,0.28956,0.273396,0.312229,0.201404,2,301,1301
3.80096,70.8976,1.00736,0.287241,0.276725,0.326957,0.196386,2,302,1302
3.79103,70.8353,0.983063,0.282946,0.274867,0.311863,0.199307,2,303,1303
3.83852,71.7517,0.953133,0.26204,0.274897,0.328841,0.197905,2,304,1304
3.92981,71.1633,1.04377,0.271978,0.25221,0.369526,0.198042,2,305,1305
3.90286,70.3427,0.993826,0.276923,0.269545,0.36179,0.198602,2,306,1306
3.88979,70.4549,0.974468,0.28125,0.276221,0.369796,0.198109,2,307,1307
3.90674,69.8573,0.955671,0.288085,0.261852,0.31849,0.197673,2,308,1308
3.91905,69.049,0.991383,0.280341,0.293852,0.28438,0.198962,2,309,1309
3.99993,68.5066,0.953263,0.279417,0.280317,0.308112,0.198399,2,310,1310
4.06189,69.2618,0.948438,0.281822,0.289122,0.319359,0.200101,2,311,1311
4.0044,69.0494,0.981539,0.27583,0.258573,0.326856,0.196713,2,312,1312
4.03444,67.8214,0.977898,0.289113,0.282647,0.345585,0.197187,2,313,1313
4.13038,68.4091,0.970207,0.281887,0.300357,0.347545,0.201139,2,314,1314
4.04671,68.9037,0.967908,0.300291,0.247167,0.318441,0.197753,2,315,1315
4.1232,69.4068,0.967226,0.283238,0.257815,0.316169,0.201605,2,316,1316
4.06725,70.4561,0.974311,0.274801,0.273025,0.284126,0.198181,2,317,1317
4.05373,70.5916,0.992934,0.273704,0.271605,0.346671,0.198948,2,318,1318
4.06655,69.0372,0.992869,0.27413,0.278082,0.337138,0.198646,2,319,1319
4.04004,68.8983,0.933388,0.281595,0.279689,0.347553,0.199596,2,320,1320
4.06125,69.3527,0.940174,0.289975,0.311723,0.322557,0.198879,2,321,1321
4.15511,66.3887,0.962013,0.303928,0.280968,0.357952,0.198392,2,322,1322
4.13981,66.9599,1.0233,0.292548,0.296815,0.355706,0.200526,2,323,1323
3.98014,69.2777,0.935893,0.273665,0.287244,0.324662,0.197321,2,324,1324
4.0319,70.8498,0.908578,0.275179,0.291681,0.30125999999999997,0.20117,2,325,1325
4.04953,70.7778,0.93387,0.270626,0.296725,0.324938,0.195835,2,326,1326
4.0212,70.9851,0.995211,0.278636,0.278199,0.324313,0.198238,2,327,1327
4.03453,70.487,0.981234,0.26869,0.282837,0.310298,0.195645,2,328,1328
4.06117,72.02,1.00132,0.276186,0.266619,0.373588,0.20248,2,329,1329
4.04004,71.0981,0.92089,0.284827,0.27131,0.324377,0.198774,2,330,1330
4.0343,73.3633,0.973953,0.284193,0.295622,0.424634,0.197715,2,331,1331
3.90265,71.473,0.976701,0.271712,0.280284,0.315513,0.198252,2,332,1332
3.90703,71.908,1.02007,0.26271,0.260684,0.318194,0.197043,2,333,1333
3.91752,72.2996,1.01661,0.260847,0.265773,0.317027,0.197618,2,334,1334
3.90361,72.8548,0.959368,0.264864,0.271333,0.356854,0.200048,2,335,1335
3.90079,74.0156,0.980296,0.271162,0.293228,0.351511,0.201425,2,336,1336
3.88512,72.7861,0.994249,0.250744,0.275157,0.340743,0.19768,2,337,1337
3.85373,74.1349,0.921884,0.27129,0.288927,0.354462,0.199811,2,338,1338
3.8372,73.1842,0.944017,0.263145,0.307346,0.331704,0.196601,2,339,1339
3.86814,73.4205,0.978738,0.267076,0.308705,0.298398,0.19947,2,340,1340
3.865,70.8925,0.978109,0.265941,0.284869,0.351858,0.19734,2,341,1341
3.68985,70.4533,1.02872,0.271068,0.285874,0.320514,0.198373,2,342,1342
3.77381,68.7162,0.988566,0.259687,0.272664,0.346402,0.198959,2,343,1343
3.75608,68.3039,1.00768,0.255681,0.294314,0.316698,0.200305,2,344,1344
3.82244,70.3862,0.951877,0.265472,0.299645,0.350078,0.197395,2,345,1345
3.7973,70.117,0.982535,0.268422,0.309512,0.322285,0.199142,2,346,1346
3.79649,71.1819,1.02864,0.267786,0.289175,0.321956,0.199628,2,347,1347
3.78849,70.9001,0.949416,0.256836,0.275331,0.313179,0.198526,2,348,1348
3.8641,72.1974,0.996376,0.259783,0.296991,0.288885,0.200718,2,349,1349
3.82864,71.7582,0.942492,0.257138,0.305485,0.28662,0.201929,2,350,1350
3.83216,71.7317,0.940169,0.261077,0.298307,0.288012,0.200895,2,351,1351
3.85868,69.0309,1.02148,0.25918,0.276942,0.33015,0.197398,2,352,1352
3.87274,67.4182,0.986794,0.27273,0.27222,0.313685,0.197735,2,353,1353
3.88738,68.7004,1.08499,0.269673,0.268271,0.335224,0.197004,2,354,1354
3.90414,68.6907,1.06083,0.265449,0.261221,0.33464,0.199389,2,355,1355
3.80919,66.4003,1.01385,0.285882,0.265614,0.311222,0.200313,2,356,1356
3.80084,67.1946,1.05057,0.280347,0.253641,0.292457,0.196821,2,357,1357
